# all 937 general-SDK rows retained for semantic audit; not_checked is not implementation work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_implementation_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	mapping_names	audit_result	next_action	reason
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@referencePrice	referencePrice	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@ticker	ticker	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.ticker_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@ticker_{windowSize}	rollingWindowTicker	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Spot WebSocket Market Streams	WebSocketStream	POST	/{symbol}@trade	trade	documented_active	common_existing	general_adapter_or_provider	not_applicable	spot.trade_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/rateHistory	getWbethRateHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/redemptionHistory	getEthRedemptionHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/stakingHistory	getEthStakingHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/eth/history/wbethRewardsHistory	getWbethRewardsHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/eth/quota	getCurrentEthStakingQuota	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/wbeth/history/unwrapHistory	getWbethUnwrapHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/eth-staking/wbeth/history/wrapHistory	getWbethWrapHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/account	onChainYieldsAccount	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/redemptionRecord	getOnChainYieldsLockedRedemptionRecord	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/rewardsRecord	getOnChainYieldsLockedRewardsHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/history/subscriptionRecord	getOnChainYieldsLockedSubscriptionRecord	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/list	getOnChainYieldsLockedProductList	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/personalLeftQuota	getOnChainYieldsLockedPersonalLeftQuota	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/position	getOnChainYieldsLockedProductPosition	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/onchain-yields/locked/subscriptionPreview	getOnChainYieldsLockedSubscriptionPreview	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/soft-staking/history/rewardsRecord	getSoftStakingRewardsHistory	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/soft-staking/list	getSoftStakingProductList	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Binance	Staking REST	Http	GET	/sapi/v1/soft-staking/set	setSoftStaking	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
